plotnumber,physiog_agg,analysis_name,analysis_name_w_layer,cover_percent,nlog_cover_percent
1978,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,10,2.3
1978,Forbs and Graminoids,Prosartes_trachycarpa,Prosartes_trachycarpa,0.25,0.25
1978,Sapling_Shrub,Prunus_virginiana,Prunus_virginiana#sapl_shrb,3,1.1
1978,Seedling_Shrub,Prunus_virginiana,Prunus_virginiana#seed_shrb,1.5,0.41
1978,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,1.5,0.41
1978,Seedling_Shrub,Rubus_idaeus,Rubus_idaeus#seed_shrb,1.5,0.41
1978,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,0.25,0.25
1978,Forbs and Graminoids,Sanicula_marilandica,Sanicula_marilandica,0.5,0.5
1978,Seedling_Shrub,Symphoricarpos_albus,Symphoricarpos_albus#seed_shrb,1.75,0.56
1978,Forbs and Graminoids,Taraxacum_officinale,Taraxacum_officinale,0.25,0.25
1978,Forbs and Graminoids,Thalictrum_venulosum,Thalictrum_venulosum,0.25,0.25
1978,Seedling_Shrub,Viburnum_edule,Viburnum_edule#seed_shrb,1.75,0.56
1978,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,1.5,0.41
1978,Mosses and Lichens,Xanthoria,Xanthoria,0.5,0.5
1979,Forbs and Graminoids,Actaea_rubra,Actaea_rubra,0.25,0.25
1979,Mosses and Lichens,Amblystegium,Amblystegium,0.5,0.5
1979,Sapling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#sapl_shrb,0.5,0.5
1979,Seedling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#seed_shrb,0.5,0.5
1979,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,23.75,3.17
1979,Overstory_Tree,Betula_papyrifera,Betula_papyrifera#ostr_tree,10,2.3
1979,Sapling_Shrub,Betula_papyrifera,Betula_papyrifera#sapl_shrb,3,1.1
1979,Seedling_Shrub,Betula_papyrifera,Betula_papyrifera#seed_shrb,0.25,0.25
1979,Forbs and Graminoids,Botrypus_virginianus,Botrypus_virginianus,0.25,0.25
1979,Mosses and Lichens,Brachythecium,Brachythecium,1,0.1
1979,Mosses and Lichens,Bryohaplocladium,Bryohaplocladium,0.5,0.5
1979,Sapling_Shrub,Corylus_cornuta,Corylus_cornuta#sapl_shrb,62.5,4.14
1979,Seedling_Shrub,Corylus_cornuta,Corylus_cornuta#seed_shrb,4.7,1.55
1979,Mosses and Lichens,Flavopunctelia,Flavopunctelia,0.5,0.5
1979,Forbs and Graminoids,Fragaria_virginiana,Fragaria_virginiana,0.5,0.5
1979,Overstory_Tree,Fraxinus_pennsylvanica,Fraxinus_pennsylvanica#ostr_tree,10,2.3
1979,Sapling_Shrub,Fraxinus_pennsylvanica,Fraxinus_pennsylvanica#sapl_shrb,20,3
1979,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.25,0.25
1979,Forbs and Graminoids,Galium_triflorum,Galium_triflorum,0.5,0.5
1979,Forbs and Graminoids,Heracleum_maximum,Heracleum_maximum,0.25,0.25
1979,Forbs and Graminoids,Lathyrus_ochroleucus,Lathyrus_ochroleucus,0.5,0.5
1979,Seedling_Shrub,Lonicera_dioica,Lonicera_dioica#seed_shrb,1.5,0.41
1979,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,0.25,0.25
1979,Forbs and Graminoids,Maianthemum_stellatum,Maianthemum_stellatum,0.5,0.5
1979,Mosses and Lichens,Melanelia,Melanelia,0.5,0.5
1979,Forbs and Graminoids,Orthilia_secunda,Orthilia_secunda,1.75,0.56
1979,Forbs and Graminoids,Osmorhiza_depauperata,Osmorhiza_depauperata,0.25,0.25
1979,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1979,Mosses and Lichens,Physcia,Physcia,1,0.1
1979,Mosses and Lichens,Plagiomnium,Plagiomnium,0.5,0.5
1979,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,10,2.3
1979,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,3,1.1
1979,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,0.5,0.5
1979,Forbs and Graminoids,Prosartes_trachycarpa,Prosartes_trachycarpa,0.25,0.25
1979,Sapling_Shrub,Prunus_virginiana,Prunus_virginiana#sapl_shrb,0.5,0.5
1979,Mosses and Lichens,Pylaisiella,Pylaisiella,0.5,0.5
1979,Forbs and Graminoids,Pyrola_chlorantha,Pyrola_chlorantha,0.25,0.25
1979,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,2,0.69
1979,Seedling_Shrub,Rubus_idaeus,Rubus_idaeus#seed_shrb,3.24,1.18
1979,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,0.25,0.25
1979,Forbs and Graminoids,Sanicula_marilandica,Sanicula_marilandica,1.75,0.56
1979,Forbs and Graminoids,Solidago_canadensis,Solidago_canadensis,0.25,0.25
1979,Seedling_Shrub,Symphoricarpos_albus,Symphoricarpos_albus#seed_shrb,1.75,0.56
1979,Forbs and Graminoids,Thalictrum_venulosum,Thalictrum_venulosum,0.25,0.25
1979,Seedling_Shrub,Viburnum_edule,Viburnum_edule#seed_shrb,1.75,0.56
1979,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,0.5,0.5
1979,Mosses and Lichens,Xanthoria,Xanthoria,0.5,0.5
1981,Sapling_Shrub,Abies_balsamea,Abies_balsamea#sapl_shrb,3,1.1
1981,Seedling_Shrub,Abies_balsamea,Abies_balsamea#seed_shrb,0.5,0.5
1981,Sapling_Shrub,Alnus_incana,Alnus_incana#sapl_shrb,10,2.3
1981,Mosses and Lichens,Amandinea,Amandinea,0.5,0.5
1981,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,3,1.1
1981,Mosses and Lichens,Brachythecium,Brachythecium,0.5,0.5
1981,Forbs and Graminoids,Calamagrostis_canadensis,Calamagrostis_canadensis,0.5,0.5
1981,Forbs and Graminoids,Carex_deweyana,Carex_deweyana,0.5,0.5
1981,Forbs and Graminoids,Carex_disperma,Carex_disperma,1.75,0.56
1981,Forbs and Graminoids,Circaea_alpina,Circaea_alpina,1.51,0.41
1981,Mosses and Lichens,Climacium,Climacium,0.5,0.5
1981,Forbs and Graminoids,Cornus_canadensis,Cornus_canadensis,1,0.1
1981,Sapling_Shrub,Cornus_sericea,Cornus_sericea#sapl_shrb,3,1.1
1981,Seedling_Shrub,Cornus_sericea,Cornus_sericea#seed_shrb,22.81,3.13
1981,Mosses and Lichens,Drepanocladus,Drepanocladus,0.5,0.5
1981,Forbs and Graminoids,Equisetum_arvense,Equisetum_arvense,15,2.71
1981,Forbs and Graminoids,Galium_triflorum,Galium_triflorum,0.25,0.25
1981,Forbs and Graminoids,Geum_aleppicum,Geum_aleppicum,0.5,0.5
1981,Forbs and Graminoids,Goodyera_repens,Goodyera_repens,0.5,0.5
1981,Mosses and Lichens,Hylocomium,Hylocomium,0.5,0.5
1981,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,0.5,0.5
1981,Seedling_Shrub,Lonicera_dioica,Lonicera_dioica#seed_shrb,0.01,0.01
1981,Forbs and Graminoids,Lysimachia_borealis,Lysimachia_borealis,0.5,0.5
1981,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,0.5,0.5
1981,Forbs and Graminoids,Maianthemum_stellatum,Maianthemum_stellatum,0.5,0.5
1981,Forbs and Graminoids,Maianthemum_trifolium,Maianthemum_trifolium,0.5,0.5
1981,Mosses and Lichens,Melanelia,Melanelia,0.5,0.5
1981,Forbs and Graminoids,Mitella_nuda,Mitella_nuda,1.5,0.41
1981,Mosses and Lichens,Ochrolechia,Ochrolechia,0.5,0.5
1981,Mosses and Lichens,Orthotrichum,Orthotrichum,0.5,0.5
1981,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1981,Mosses and Lichens,Peltigera,Peltigera,1,0.1
1981,Mosses and Lichens,Phaeophyscia,Phaeophyscia,0.5,0.5
1981,Mosses and Lichens,Physcia,Physcia,0.5,0.5
1981,Overstory_Tree,Picea_glauca,Picea_glauca#ostr_tree,12.7,2.54
1981,Seedling_Shrub,Picea_glauca,Picea_glauca#seed_shrb,0.5,0.5
1981,Overstory_Tree,Picea_mariana,Picea_mariana#ostr_tree,0.5,0.5
1981,Mosses and Lichens,Plagiomnium,Plagiomnium,0.5,0.5
1981,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
1981,Overstory_Tree,Populus_balsamifera,Populus_balsamifera#ostr_tree,12.7,2.54
1981,Sapling_Shrub,Populus_balsamifera,Populus_balsamifera#sapl_shrb,10,2.3
1981,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,19,2.94
1981,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,20,3
1981,Forbs and Graminoids,Pyrola_asarifolia,Pyrola_asarifolia,0.5,0.5
1981,Seedling_Shrub,Rhododendron_groenlandicum,Rhododendron_groenlandicum#seed_shrb,0.5,0.5
1981,Seedling_Shrub,Ribes_hudsonianum,Ribes_hudsonianum#seed_shrb,0.26,0.26
1981,Seedling_Shrub,Ribes_oxyacanthoides,Ribes_oxyacanthoides#seed_shrb,0.01,0.01
1981,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,0.01,0.01
1981,Forbs and Graminoids,Rubus_arcticus,Rubus_arcticus,0.01,0.01
1981,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,6.5,1.87
1981,Mosses and Lichens,Usnea,Usnea,0.5,0.5
1981,Seedling_Shrub,Viburnum_edule,Viburnum_edule#seed_shrb,0.5,0.5
1981,Forbs and Graminoids,Viola_renifolia,Viola_renifolia,0.01,0.01
1982,Forbs and Graminoids,Actaea_rubra,Actaea_rubra,0.5,0.5
1982,Mosses and Lichens,Amblystegium,Amblystegium,0.5,0.5
1982,Seedling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#seed_shrb,0.26,0.26
1982,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,6.5,1.87
1982,Mosses and Lichens,Brachythecium,Brachythecium,0.5,0.5
1982,Mosses and Lichens,Bryohaplocladium,Bryohaplocladium,0.5,0.5
1982,Mosses and Lichens,Cladonia,Cladonia,1.5,0.41
1982,Seedling_Shrub,Cornus_sericea,Cornus_sericea#seed_shrb,1.75,0.56
1982,Sapling_Shrub,Corylus_cornuta,Corylus_cornuta#sapl_shrb,20,3
1982,Seedling_Shrub,Corylus_cornuta,Corylus_cornuta#seed_shrb,41.56,3.73
1982,Mosses and Lichens,Evernia,Evernia,0.5,0.5
1982,Forbs and Graminoids,Fragaria_vesca,Fragaria_vesca,1.5,0.41
1982,Sapling_Shrub,Fraxinus_pennsylvanica,Fraxinus_pennsylvanica#sapl_shrb,37.5,3.62
1982,Seedling_Shrub,Fraxinus_pennsylvanica,Fraxinus_pennsylvanica#seed_shrb,6.66,1.9
1982,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.5,0.5
1982,Forbs and Graminoids,Galium_triflorum,Galium_triflorum,0.5,0.5
1982,Forbs and Graminoids,Heracleum_maximum,Heracleum_maximum,0.01,0.01
1982,Seedling_Shrub,Lonicera_dioica,Lonicera_dioica#seed_shrb,1.5,0.41
1982,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,0.25,0.25
1982,Forbs and Graminoids,Maianthemum_stellatum,Maianthemum_stellatum,0.01,0.01
1982,Forbs and Graminoids,Orthilia_secunda,Orthilia_secunda,0.5,0.5
1982,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1982,Mosses and Lichens,Peltigera,Peltigera,0.75,0.75
1982,Mosses and Lichens,Phaeophyscia,Phaeophyscia,0.5,0.5
1982,Mosses and Lichens,Physcia,Physcia,0.5,0.5
1982,Mosses and Lichens,Plagiomnium,Plagiomnium,0.5,0.5
1982,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,76.56,4.34
1982,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,0.5,0.5
1982,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,0.25,0.25
1982,Forbs and Graminoids,Prosartes_trachycarpa,Prosartes_trachycarpa,0.5,0.5
1982,Seedling_Shrub,Prunus_pensylvanica,Prunus_pensylvanica#seed_shrb,1.5,0.41
1982,Mosses and Lichens,Pylaisiella,Pylaisiella,0.5,0.5
1982,Forbs and Graminoids,Pyrola_chlorantha,Pyrola_chlorantha,0.5,0.5
1982,Seedling_Shrub,Ribes_lacustre,Ribes_lacustre#seed_shrb,0.5,0.5
1982,Seedling_Shrub,Ribes_oxyacanthoides,Ribes_oxyacanthoides#seed_shrb,0.25,0.25
1982,Seedling_Shrub,Ribes_triste,Ribes_triste#seed_shrb,0.5,0.5
1982,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,5.72,1.74
1982,Seedling_Shrub,Rubus_idaeus,Rubus_idaeus#seed_shrb,0.5,0.5
1982,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,0.25,0.25
1982,Forbs and Graminoids,Sanicula_marilandica,Sanicula_marilandica,0.5,0.5
1982,Seedling_Shrub,Symphoricarpos_albus,Symphoricarpos_albus#seed_shrb,3,1.1
1982,Forbs and Graminoids,Taraxacum_officinale,Taraxacum_officinale,0.01,0.01
1982,Forbs and Graminoids,Thalictrum_venulosum,Thalictrum_venulosum,0.5,0.5
1982,Seedling_Shrub,Viburnum_edule,Viburnum_edule#seed_shrb,2.25,0.81
1982,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,0.25,0.25
1982,Mosses and Lichens,Xanthoria,Xanthoria,0.5,0.5
1983,Overstory_Tree,Abies_balsamea,Abies_balsamea#ostr_tree,19,2.94
1983,Sapling_Shrub,Abies_balsamea,Abies_balsamea#sapl_shrb,3,1.1
1983,Seedling_Shrub,Abies_balsamea,Abies_balsamea#seed_shrb,0.5,0.5
1983,Overstory_Tree,Betula_papyrifera,Betula_papyrifera#ostr_tree,37.5,3.62
1983,Mosses and Lichens,Brachythecium,Brachythecium,0.5,0.5
1983,Mosses and Lichens,Bryohaplocladium,Bryohaplocladium,0.5,0.5
1983,Mosses and Lichens,Eurhynchium,Eurhynchium,0.5,0.5
1983,Mosses and Lichens,Hylocomium,Hylocomium,1.75,0.56
1983,Mosses and Lichens,Peltigera,Peltigera,0.75,0.75
1983,Overstory_Tree,Picea_glauca,Picea_glauca#ostr_tree,37.5,3.62
1983,Sapling_Shrub,Picea_glauca,Picea_glauca#sapl_shrb,10,2.3
1983,Mosses and Lichens,Plagiomnium,Plagiomnium,0.5,0.5
1983,Seedling_Shrub,Populus_balsamifera,Populus_balsamifera#seed_shrb,0.25,0.25
1983,Mosses and Lichens,Ptilium,Ptilium,0.25,0.25
1983,Forbs and Graminoids,Pyrola_chlorantha,Pyrola_chlorantha,0.5,0.5
1983,Mosses and Lichens,Sanionia,Sanionia,0.5,0.5
1983,Mosses and Lichens,Usnea,Usnea,0.5,0.5
1984,Forbs and Graminoids,Actaea_rubra,Actaea_rubra,0.26,0.26
1984,Mosses and Lichens,Amblystegium,Amblystegium,0.5,0.5
1984,Sapling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#sapl_shrb,0.5,0.5
1984,Seedling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#seed_shrb,10.23,2.32
1984,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,50,3.91
1984,Mosses and Lichens,Brachythecium,Brachythecium,0.5,0.5
1984,Mosses and Lichens,Bryohaplocladium,Bryohaplocladium,0.5,0.5
1984,Seedling_Shrub,Cornus_sericea,Cornus_sericea#seed_shrb,2.98,1.09
1984,Sapling_Shrub,Corylus_cornuta,Corylus_cornuta#sapl_shrb,0.5,0.5
1984,Seedling_Shrub,Corylus_cornuta,Corylus_cornuta#seed_shrb,4.46,1.49
1984,Forbs and Graminoids,Elymus_canadensis,Elymus_canadensis,0.5,0.5
1984,Forbs and Graminoids,Fragaria_vesca,Fragaria_vesca,1.75,0.56
1984,Overstory_Tree,Fraxinus_pennsylvanica,Fraxinus_pennsylvanica#ostr_tree,37.5,3.62
1984,Sapling_Shrub,Fraxinus_pennsylvanica,Fraxinus_pennsylvanica#sapl_shrb,28.75,3.36
1984,Seedling_Shrub,Fraxinus_pennsylvanica,Fraxinus_pennsylvanica#seed_shrb,2,0.69
1984,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.5,0.5
1984,Forbs and Graminoids,Heracleum_maximum,Heracleum_maximum,0.01,0.01
1984,Forbs and Graminoids,Lathyrus_venosus,Lathyrus_venosus,0.5,0.5
1984,Seedling_Shrub,Lonicera_dioica,Lonicera_dioica#seed_shrb,0.25,0.25
1984,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,0.5,0.5
1984,Forbs and Graminoids,Maianthemum_stellatum,Maianthemum_stellatum,0.5,0.5
1984,Forbs and Graminoids,Orthilia_secunda,Orthilia_secunda,0.5,0.5
1984,Forbs and Graminoids,Osmorhiza_depauperata,Osmorhiza_depauperata,0.5,0.5
1984,Mosses and Lichens,Peltigera,Peltigera,1,0.1
1984,Mosses and Lichens,Physcia,Physcia,0.5,0.5
1984,Mosses and Lichens,Plagiomnium,Plagiomnium,0.5,0.5
1984,Overstory_Tree,Populus_balsamifera,Populus_balsamifera#ostr_tree,5.91,1.78
1984,Seedling_Shrub,Populus_balsamifera,Populus_balsamifera#seed_shrb,0.5,0.5
1984,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,62.5,4.14
1984,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,0.5,0.5
1984,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,1.5,0.41
1984,Forbs and Graminoids,Prosartes_trachycarpa,Prosartes_trachycarpa,0.5,0.5
1984,Seedling_Shrub,Prunus_pensylvanica,Prunus_pensylvanica#seed_shrb,1.75,0.56
1984,Mosses and Lichens,Pylaisiella,Pylaisiella,0.5,0.5
1984,Seedling_Shrub,Ribes_oxyacanthoides,Ribes_oxyacanthoides#seed_shrb,0.25,0.25
1984,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,0.5,0.5
1984,Seedling_Shrub,Rubus_idaeus,Rubus_idaeus#seed_shrb,1.99,0.69
1984,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,3,1.1
1984,Forbs and Graminoids,Sanicula_marilandica,Sanicula_marilandica,3,1.1
1984,Seedling_Shrub,Symphoricarpos_albus,Symphoricarpos_albus#seed_shrb,3.24,1.18
1984,Forbs and Graminoids,Taraxacum_officinale,Taraxacum_officinale,0.5,0.5
1984,Forbs and Graminoids,Thalictrum_venulosum,Thalictrum_venulosum,0.5,0.5
1984,Forbs and Graminoids,Vicia_americana,Vicia_americana,0.5,0.5
1984,Mosses and Lichens,Xanthoria,Xanthoria,0.5,0.5
1985,Forbs and Graminoids,Actaea_rubra,Actaea_rubra,0.25,0.25
1985,Mosses and Lichens,Amblystegium,Amblystegium,0.5,0.5
1985,Sapling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#sapl_shrb,0.5,0.5
1985,Seedling_Shrub,Amelanchier_alnifolia,Amelanchier_alnifolia#seed_shrb,1,1
1985,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,48.75,3.89
1985,Forbs and Graminoids,Botrypus_virginianus,Botrypus_virginianus,0.5,0.5
1985,Mosses and Lichens,Brachythecium,Brachythecium,0.5,0.5
1985,Mosses and Lichens,Bryohaplocladium,Bryohaplocladium,0.5,0.5
1985,Forbs and Graminoids,Chenopodiastrum_simplex,Chenopodiastrum_simplex,0.01,0.01
1985,Forbs and Graminoids,Chenopodium_album,Chenopodium_album,0.01,0.01
1985,Sapling_Shrub,Corylus_cornuta,Corylus_cornuta#sapl_shrb,3,1.1
1985,Seedling_Shrub,Corylus_cornuta,Corylus_cornuta#seed_shrb,23.25,3.15
1985,Forbs and Graminoids,Fragaria_vesca,Fragaria_vesca,0.25,0.25
1985,Overstory_Tree,Fraxinus_pennsylvanica,Fraxinus_pennsylvanica#ostr_tree,78.91,4.37
1985,Sapling_Shrub,Fraxinus_pennsylvanica,Fraxinus_pennsylvanica#sapl_shrb,10,2.3
1985,Seedling_Shrub,Fraxinus_pennsylvanica,Fraxinus_pennsylvanica#seed_shrb,1,1
1985,Forbs and Graminoids,Galium_boreale,Galium_boreale,0.5,0.5
1985,Forbs and Graminoids,Galium_triflorum,Galium_triflorum,0.5,0.5
1985,Forbs and Graminoids,Lathyrus_ochroleucus,Lathyrus_ochroleucus,0.25,0.25
1985,Seedling_Shrub,Lonicera_dioica,Lonicera_dioica#seed_shrb,0.25,0.25
1985,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,0.5,0.5
1985,Forbs and Graminoids,Maianthemum_stellatum,Maianthemum_stellatum,0.5,0.5
1985,Mosses and Lichens,Melanelia,Melanelia,0.5,0.5
1985,Forbs and Graminoids,Orthilia_secunda,Orthilia_secunda,0.5,0.5
1985,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1985,Mosses and Lichens,Physcia,Physcia,0.5,0.5
1985,Sapling_Shrub,Populus_balsamifera,Populus_balsamifera#sapl_shrb,0.5,0.5
1985,Seedling_Shrub,Populus_balsamifera,Populus_balsamifera#seed_shrb,2.25,0.81
1985,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,50,3.91
1985,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,3,1.1
1985,Forbs and Graminoids,Prosartes_trachycarpa,Prosartes_trachycarpa,0.5,0.5
1985,Sapling_Shrub,Prunus_pensylvanica,Prunus_pensylvanica#sapl_shrb,0.5,0.5
1985,Seedling_Shrub,Prunus_pensylvanica,Prunus_pensylvanica#seed_shrb,1,1
1985,Mosses and Lichens,Pylaisiella,Pylaisiella,0.5,0.5
1985,Forbs and Graminoids,Pyrola_chlorantha,Pyrola_chlorantha,0.5,0.5
1985,Seedling_Shrub,Rosa_acicularis,Rosa_acicularis#seed_shrb,5,1.61
1985,Seedling_Shrub,Rubus_idaeus,Rubus_idaeus#seed_shrb,5,1.61
1985,Forbs and Graminoids,Rubus_pubescens,Rubus_pubescens,0.5,0.5
1985,Forbs and Graminoids,Sanicula_marilandica,Sanicula_marilandica,0.5,0.5
1985,Forbs and Graminoids,Sphenopholis_intermedia,Sphenopholis_intermedia,0.01,0.01
1985,Seedling_Shrub,Symphoricarpos_albus,Symphoricarpos_albus#seed_shrb,14.5,2.67
1985,Forbs and Graminoids,Taraxacum_officinale,Taraxacum_officinale,0.25,0.25
1985,Forbs and Graminoids,Thalictrum_venulosum,Thalictrum_venulosum,0.5,0.5
1985,Sapling_Shrub,Viburnum_opulus,Viburnum_opulus#sapl_shrb,0.5,0.5
1985,Seedling_Shrub,Viburnum_opulus,Viburnum_opulus#seed_shrb,5.48,1.7
1985,Forbs and Graminoids,Viola_canadensis,Viola_canadensis,1.5,0.41
1985,Mosses and Lichens,Xanthoria,Xanthoria,1,0.1
1986,Seedling_Shrub,Alnus_viridis,Alnus_viridis#seed_shrb,0.5,0.5
1986,Mosses and Lichens,Amblystegium,Amblystegium,0.5,0.5
1986,Forbs and Graminoids,Aralia_nudicaulis,Aralia_nudicaulis,1.75,0.56
1986,Seedling_Shrub,Betula_papyrifera,Betula_papyrifera#seed_shrb,0.5,0.5
1986,Mosses and Lichens,Brachythecium,Brachythecium,0.5,0.5
1986,Mosses and Lichens,Bryum,Bryum,0.5,0.5
1986,Mosses and Lichens,Campylium,Campylium,0.5,0.5
1986,Mosses and Lichens,Ceratodon,Ceratodon,0.5,0.5
1986,Mosses and Lichens,Cladonia,Cladonia,0.25,0.25
1986,Mosses and Lichens,Leptodictyum,Leptodictyum,0.5,0.5
1986,Forbs and Graminoids,Linnaea_borealis,Linnaea_borealis,0.25,0.25
1986,Forbs and Graminoids,Maianthemum_canadense,Maianthemum_canadense,0.25,0.25
1986,Mosses and Lichens,Mnium,Mnium,0.5,0.5
1986,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,0.5,0.5
1986,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,0.5,0.5
1986,Overstory_Tree,Pinus_banksiana,Pinus_banksiana#ostr_tree,20,3
1986,Sapling_Shrub,Pinus_banksiana,Pinus_banksiana#sapl_shrb,0.5,0.5
1986,Mosses and Lichens,Pleurozium,Pleurozium,0.5,0.5
1986,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
1986,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,10,2.3
1986,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,10,2.3
1986,Seedling_Shrub,Populus_tremuloides,Populus_tremuloides#seed_shrb,0.5,0.5
1986,Mosses and Lichens,Pylaisiella,Pylaisiella,0.5,0.5
1986,Forbs and Graminoids,Pyrola_asarifolia,Pyrola_asarifolia,0.5,0.5
1986,Mosses and Lichens,Sanionia,Sanionia,0.5,0.5
1986,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,5,1.61
1986,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,0.5,0.5
1987,Forbs and Graminoids,Agrostis_scabra,Agrostis_scabra,0.25,0.25
1987,Seedling_Shrub,Alnus_viridis,Alnus_viridis#seed_shrb,11.5,2.44
1987,Seedling_Shrub,Arctostaphylos_uva-ursi,Arctostaphylos_uva-ursi#seed_shrb,20.25,3.01
1987,Forbs and Graminoids,Chamaenerion_angustifolium,Chamaenerion_angustifolium,0.5,0.5
1987,Mosses and Lichens,Cladonia,Cladonia,1,0.1
1987,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1987,Overstory_Tree,Picea_mariana,Picea_mariana#ostr_tree,10,2.3
1987,Sapling_Shrub,Picea_mariana,Picea_mariana#sapl_shrb,37.5,3.62
1987,Seedling_Shrub,Picea_mariana,Picea_mariana#seed_shrb,6.43,1.86
1987,Mosses and Lichens,Pohlia,Pohlia,0.5,0.5
1987,Overstory_Tree,Populus_tremuloides,Populus_tremuloides#ostr_tree,20,3
1987,Sapling_Shrub,Populus_tremuloides,Populus_tremuloides#sapl_shrb,10,2.3
1987,Mosses and Lichens,Tuckermannopsis,Tuckermannopsis,0.5,0.5
1987,Seedling_Shrub,Vaccinium_myrtilloides,Vaccinium_myrtilloides#seed_shrb,1.5,0.41
1987,Seedling_Shrub,Vaccinium_vitis-idaea,Vaccinium_vitis-idaea#seed_shrb,3,1.1
1988,Sapling_Shrub,Alnus_viridis,Alnus_viridis#sapl_shrb,1.75,0.56
1988,Seedling_Shrub,Alnus_viridis,Alnus_viridis#seed_shrb,20.35,3.01
1988,Mosses and Lichens,Arctocetraria,Arctocetraria,0.5,0.5
1988,Overstory_Tree,Betula_papyrifera,Betula_papyrifera#ostr_tree,3,1.1
1988,Sapling_Shrub,Betula_papyrifera,Betula_papyrifera#sapl_shrb,10,2.3
1988,Seedling_Shrub,Betula_papyrifera,Betula_papyrifera#seed_shrb,0.01,0.01
1988,Forbs and Graminoids,Chamaenerion_angustifolium,Chamaenerion_angustifolium,18.76,2.93
1988,Mosses and Lichens,Cladonia,Cladonia,1.5,0.41
1988,Mosses and Lichens,Hypogymnia,Hypogymnia,0.5,0.5
1988,Mosses and Lichens,Parmelia,Parmelia,0.5,0.5
1988,Overstory_Tree,Picea_mariana,Picea_mariana#ostr_tree,28,3.33
