province,plant_community_code,plant_community_name_scientific,plant_community_name_common,successional_state,analysis_name,avg_cover_percent,avg_nlog_cover_percent,constancy_percent,prominence_value,nlog_prominence_value
Alberta,MGA32,Agropyron dasystachyum – Koeleria macrantha,Snowberry/ Northern Wheat Grass – June Grass,Successional plant community,Potentilla_gracilis,0.2,0.1,25,0.1,0.1
Alberta,MGA32,Agropyron dasystachyum – Koeleria macrantha,Snowberry/ Northern Wheat Grass – June Grass,Successional plant community,Pulsatilla_patens,0.1,0.1,25,0.05,0.1
Alberta,MGA32,Agropyron dasystachyum – Koeleria macrantha,Snowberry/ Northern Wheat Grass – June Grass,Successional plant community,Rosa_woodsii,0.95,0.35,50,0.67,0.1
Alberta,MGA32,Agropyron dasystachyum – Koeleria macrantha,Snowberry/ Northern Wheat Grass – June Grass,Successional plant community,Selaginella_densa,7.5,2.01,25,3.75,3.62
Alberta,MGA32,Agropyron dasystachyum – Koeleria macrantha,Snowberry/ Northern Wheat Grass – June Grass,Successional plant community,Senecio_viscosus,0.1,0.1,25,0.05,0.1
Alberta,MGA32,Agropyron dasystachyum – Koeleria macrantha,Snowberry/ Northern Wheat Grass – June Grass,Successional plant community,Sphaeralcea_coccinea,0.1,0.1,25,0.05,0.1
Alberta,MGA32,Agropyron dasystachyum – Koeleria macrantha,Snowberry/ Northern Wheat Grass – June Grass,Successional plant community,Symphoricarpos_occidentalis,3.9,1.37,50,2.76,3.32
Alberta,MGA32,Agropyron dasystachyum – Koeleria macrantha,Snowberry/ Northern Wheat Grass – June Grass,Successional plant community,Symphyotrichum_falcatum,0.27,0.1,75,0.23,0.1
Alberta,MGA32,Agropyron dasystachyum – Koeleria macrantha,Snowberry/ Northern Wheat Grass – June Grass,Successional plant community,Thermopsis_rhombifolia,0.4,0.1,25,0.2,0.1
Alberta,MGA32,Agropyron dasystachyum – Koeleria macrantha,Snowberry/ Northern Wheat Grass – June Grass,Successional plant community,Tragopogon_dubius,0.2,0.1,25,0.1,0.1
Alberta,MGA32,Agropyron dasystachyum – Koeleria macrantha,Snowberry/ Northern Wheat Grass – June Grass,Successional plant community,Vicia_americana,0.8,0.1,25,0.4,0.1
Alberta,MGA32,Agropyron dasystachyum – Koeleria macrantha,Snowberry/ Northern Wheat Grass – June Grass,Successional plant community,Xanthisma_spinulosum,0.1,0.1,25,0.05,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Achillea_millefolium,0.73,0.15,77.8,0.64,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Androsace_septentrionalis,0.96,0.19,55.6,0.72,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Antennaria_parvifolia,0.45,0.1,44.4,0.3,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Artemisia_frigida,0.71,0.13,100,0.71,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Bouteloua_gracilis,1.14,0.34,77.8,1.01,2.31
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Carex,1.51,0.44,100,1.51,2.72
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Carex_filifolia,0.37,0.1,33.3,0.21,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Carex_pensylvanica,1.6,0.44,22.2,0.75,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Elymus_lanceolatus,7.01,1.83,100,7.01,4.25
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Festuca_hallii,1.5,0.48,55.6,1.12,2.41
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Festuca_idahoensis,14.87,2.65,100,14.87,5
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Geum_triflorum,2.3,0.74,33.3,1.33,2.59
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Hesperostipa_comata,0.87,0.21,100,0.87,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Hesperostipa_curtiseta,0.75,0.1,22.2,0.35,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Koeleria_macrantha,1.84,0.5,88.9,1.73,2.85
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Lomatium_macrocarpum,0.6,0.1,22.2,0.28,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Nassella_viridula,0.45,0.1,44.4,0.3,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Pascopyrum_smithii,0.85,0.14,22.2,0.4,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Phlox_hoodii,1.36,0.35,88.9,1.28,2.55
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Poa_compressa,1.4,0.51,22.2,0.66,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Poa_secunda,0.78,0.19,44.4,0.52,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Selaginella_densa,12.2,2.26,88.9,11.5,4.75
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Sphaeralcea_coccinea,0.5,0.1,88.9,0.47,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Tragopogon_dubius,0.4,0.1,22.2,0.19,0.1
Alberta,MGA33,Festuca idahoensis - Agropyron dasystachyum,Idaho Fescue – Northern Wheat Grass,Reference plant community,Vicia_americana,2.43,0.78,33.3,1.4,2.64
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Achillea_millefolium,0.8,0.1,40,0.51,0.1
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Androsace_septentrionalis,2.8,0.93,80,2.5,3.22
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Antennaria_neglecta,0.65,0.1,40,0.41,0.1
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Artemisia_frigida,3.46,1.04,100,3.46,3.54
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Bouteloua_gracilis,1.22,0.41,100,1.22,2.5
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Carex,4.5,1.4,100,4.5,3.81
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Draba_aurea,0.3,0.1,40,0.19,0.1
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Elymus_lanceolatus,2.98,0.68,100,2.98,3.39
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Festuca_idahoensis,3.9,1.36,60,3.02,3.41
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Hesperostipa_comata,2.4,0.79,60,1.86,2.92
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Koeleria_macrantha,4.96,1.46,100,4.96,3.9
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Nassella_viridula,1.94,0.6,100,1.94,2.97
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Pascopyrum_smithii,10.06,2.29,100,10.06,4.61
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Phlox_hoodii,1.68,0.56,80,1.5,2.71
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Poa_cusickii,1.25,0.47,40,0.79,0.1
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Poa_secunda,9.26,2.14,100,9.26,4.53
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Selaginella_densa,15.23,2.42,80,13.62,4.91
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Sphaeralcea_coccinea,1.3,0.33,60,1.01,2.31
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Taraxacum_officinale,2.23,0.79,80,1.99,2.99
Alberta,MGA35,Agropyron smithii –Poa sandbergii - Koeleria macrantha,Western Wheat Grass – Sandberg Bluegrass – June Grass,Successional plant community,Vicia_americana,1.4,0.45,60,1.08,2.38
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Achillea_millefolium,1,0.26,28.6,0.53,0.1
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Artemisia_frigida,0.87,0.16,100,0.87,0.1
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Bouteloua_gracilis,4.09,1.24,100,4.09,3.71
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Carex,4.46,1.38,100,4.46,3.8
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Elymus_lanceolatus,13.14,2.44,100,13.14,4.88
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Hesperostipa_comata,5.11,1.42,100,5.11,3.93
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Hesperostipa_curtiseta,16.14,2.72,100,16.14,5.08
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Koeleria_macrantha,5.6,1.48,100,5.6,4.03
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Lomatium_foeniculaceum,0.27,0.1,42.9,0.17,0.1
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Pascopyrum_smithii,5.67,1.46,100,5.67,4.04
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Phlox_hoodii,0.58,0.1,57.1,0.43,0.1
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Pulsatilla_patens,1.05,0.26,85.7,0.97,0.1
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Selaginella_densa,11.73,1.85,42.9,7.68,4.34
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Sphaeralcea_coccinea,0.78,0.21,85.7,0.73,0.1
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Symphyotrichum_falcatum,0.2,0.1,28.6,0.11,0.1
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Taraxacum_officinale,0.5,0.17,100,0.5,0.1
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Tragopogon_dubius,0.52,0.13,85.7,0.48,0.1
Alberta,MGA36,Stipa curtiseta – Agropyron dasystachyum,Western Porcupine Grass - Northern Wheat Grass,Reference plant community,Vicia_americana,1.5,0.43,100,1.5,2.71
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Achillea_millefolium,0.6,0.1,45.5,0.4,0.1
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Androsace_septentrionalis,0.4,0.12,63.6,0.32,0.1
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Antennaria_parvifolia,0.38,0.1,22.7,0.18,0.1
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Artemisia_frigida,2.14,0.63,100,2.14,3.06
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Astragalus_pectinatus,0.95,0.32,27.3,0.5,0.1
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Bouteloua_gracilis,0.47,0.12,72.7,0.4,0.1
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Carex,2.5,0.72,100,2.5,3.22
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Carex_filifolia,1.55,0.5,68.2,1.28,2.55
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Elymus_lanceolatus,12,2.28,100,12,4.79
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Festuca_hallii,0.82,0.22,27.3,0.43,0.1
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Festuca_idahoensis,3.95,1.19,77.3,3.47,3.55
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Hesperostipa_comata,6.4,1.7,100,6.4,4.16
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Heterotheca_villosa,0.48,0.11,27.3,0.25,0.1
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Koeleria_macrantha,2.39,0.77,90.9,2.28,3.13
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Pascopyrum_smithii,0.69,0.19,31.8,0.39,0.1
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Phlox_hoodii,1.45,0.41,95.5,1.42,2.65
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Poa_secunda,0.84,0.24,36.4,0.51,0.1
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Selaginella_densa,11.19,1.92,90.9,10.66,4.67
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Sphaeralcea_coccinea,0.85,0.2,86.4,0.79,0.1
Alberta,MGA37,Agropyron dasystachyum – Stipa comata,Northern Wheat Grass – Needle and Thread,Successional plant community,Vicia_americana,0.8,0.24,54.5,0.59,0.1
Alberta,MGA38,Festuca hallii – Festuca idahoensis – Agropyron dasystachyum,Plains Rough Fescue – Idaho Fescue- Northern Wheat Grass,Reference plant community,Achillea_millefolium,0.79,0.21,72.7,0.67,0.1
Alberta,MGA38,Festuca hallii – Festuca idahoensis – Agropyron dasystachyum,Plains Rough Fescue – Idaho Fescue- Northern Wheat Grass,Reference plant community,Androsace_septentrionalis,0.48,0.1,45.5,0.32,0.1
Alberta,MGA38,Festuca hallii – Festuca idahoensis – Agropyron dasystachyum,Plains Rough Fescue – Idaho Fescue- Northern Wheat Grass,Reference plant community,Artemisia_frigida,1.34,0.42,90.9,1.28,2.55
Alberta,MGA38,Festuca hallii – Festuca idahoensis – Agropyron dasystachyum,Plains Rough Fescue – Idaho Fescue- Northern Wheat Grass,Reference plant community,Artemisia_ludoviciana,3.09,0.94,63.6,2.46,3.2
Alberta,MGA38,Festuca hallii – Festuca idahoensis – Agropyron dasystachyum,Plains Rough Fescue – Idaho Fescue- Northern Wheat Grass,Reference plant community,Carex,2.55,0.72,90.9,2.43,3.19
Alberta,MGA38,Festuca hallii – Festuca idahoensis – Agropyron dasystachyum,Plains Rough Fescue – Idaho Fescue- Northern Wheat Grass,Reference plant community,Carex_filifolia,3.78,0.9,54.5,2.79,3.33
Alberta,MGA38,Festuca hallii – Festuca idahoensis – Agropyron dasystachyum,Plains Rough Fescue – Idaho Fescue- Northern Wheat Grass,Reference plant community,Carex_pensylvanica,2.85,0.86,36.4,1.72,2.84
Alberta,MGA38,Festuca hallii – Festuca idahoensis – Agropyron dasystachyum,Plains Rough Fescue – Idaho Fescue- Northern Wheat Grass,Reference plant community,Elymus_lanceolatus,6.67,1.69,100,6.67,4.2
Alberta,MGA38,Festuca hallii – Festuca idahoensis – Agropyron dasystachyum,Plains Rough Fescue – Idaho Fescue- Northern Wheat Grass,Reference plant community,Erigeron_caespitosus,0.27,0.1,27.3,0.14,0.1
Alberta,MGA38,Festuca hallii – Festuca idahoensis – Agropyron dasystachyum,Plains Rough Fescue – Idaho Fescue- Northern Wheat Grass,Reference plant community,Festuca_campestris,19.35,2.79,100,19.35,5.27
Alberta,MGA38,Festuca hallii – Festuca idahoensis – Agropyron dasystachyum,Plains Rough Fescue – Idaho Fescue- Northern Wheat Grass,Reference plant community,Festuca_idahoensis,9.71,2.08,100,9.71,4.58
Alberta,MGA38,Festuca hallii – Festuca idahoensis – Agropyron dasystachyum,Plains Rough Fescue – Idaho Fescue- Northern Wheat Grass,Reference plant community,Hesperostipa_comata,2.14,0.73,72.7,1.82,2.9
